audio,text
M0000000109_0009.wav,เดิน ซ้าย
M0000000109_0010.wav,เดิน ขวา
M0000000109_0011.wav,วิ่ง หน้า
M0000000109_0012.wav,วิ่ง
M0000000109_0013.wav,วิ่ง หน้า วิ่ง
M0000000109_0014.wav,ย่อ ตัว
M0000000109_0015.wav,กระโดด หน้า
M0000000109_0016.wav,กระโดด หลัง
M0000000109_0017.wav,กระโดด ซ้าย
M0000000109_0018.wav,กระโดด ขวา
M0000000109_0019.wav,กระโดด ไป หน้า
M0000000109_0020.wav,กระโดด ถอย หลัง
M0000000109_0021.wav,หมุน กล้อง ขึ้น
M0000000109_0022.wav,หมุุน กล้อง ลง
M0000000109_0023.wav,หมุน กล้อง ซ้าย
M0000000109_0024.wav,หมุน กล้อง ขวา
M0000000109_0025.wav,กลับ หลัง หัน
M0000000109_0026.wav,ตี
M0000000109_0027.wav,ป้องกัน
M0000000109_0028.wav,โจมตี
M0000000109_0030.wav,ปล่อย ธนู
M0000000109_0031.wav,จะ ทุบ แล้ว น้า
M0000000109_0032.wav,จะ วาง แล้ว จ้า
M0000000109_0033.wav,อยาก กด ปุ่ม จัง
M0000000109_0037.wav,โอม ฝน จง ตก
M0000000109_0038.wav,โอม แดด จง ออก
M0000000109_0039.wav,โอม ฟ้า จง ร้อง
M0000000109_0040.wav,โอม จง เป็น ตอนเช้า
M0000000109_0041.wav,โอม จง เป็น ตอนสาย
M0000000109_0042.wav,โอม จง เป็น ตอนบ่าย
M0000000109_0043.wav,โอม จง เป็น ตอนเย็น
M0000000109_0044.wav,โอม จง เป็น กลางคืน
M0000000109_0045.wav,โอม แคล้ว คลาด ปลอดภัย
M0000000109_0046.wav,โอม ภัย อันตราย
M0000000109_0047.wav,โอม อยาก มีภัย
M0000000109_0048.wav,โอม เสก หมู หนึ่ง ตัว
M0000000109_0049.wav,โอม ดาบ เอ๋ย จง ศักดิ์สิทธิ์
M0000000109_0050.wav,ดาบ เอ๋ย จง แหลม
M0000000109_0051.wav,ดาบ เอ๋ย จง ไฟ ลุก โชติ ช่วง
M0000000109_0052.wav,ธนู เอ๋ย จง เป็น อนันต์
M0000000109_0053.wav,ธนู เอ๋ย จง ไฟ ลุก โชติ ช่วง
M0000000109_0055.wav,ธนู เอ๋ย จง คงกระพัน
M0000000109_0056.wav,ดาบ เอ๋ย จง คงกระพัน
M0000000109_0057.wav,ธนู เอ๋ย จง ทรง พลัง
M0000000109_0058.wav,ดาบ เอ๋ย จง ทรง พลัง
M0000000109_0059.wav,โอม จง โดน ปล้น
M0000000109_0060.wav,โอม จง ล่องหน
M0000000109_0061.wav,โอม จง วิ่ง เร็ว
M0000000109_0062.wav,แปลง ร่าง เป็น หลวง ปู่ เค็ม
M0000000109_0064.wav,ฟื้น พลัง ชีวิต
M0000000109_0065.wav,อิ่ม ทิพย์
M0000000109_0066.wav,ว้าย โป๊
M0000000109_0067.wav,ฟ้า ผ่า
M0000000109_0068.wav,กิน นม
M0000000109_0069.wav,ข้า คือ พระ เจ้า
M0000000109_0070.wav,ข้า อยาก เป็น คน ธรรมดา
M0000000109_0071.wav,เผา
M0000000109_0072.wav,โอม หาย ใจ ใต้ น้ำ
M0000000109_0073.wav,โอม ถ้ำ มอง กลางคืน
M0000000109_0074.wav,โอ๊ย ติด โควิด
M0000000109_0075.wav,ตักน้ำ
M0000000109_0076.wav,ตักลาวา
M0000000109_0077.wav,ใส่ ปุ๋ย
M0000000109_0078.wav,ให้อาหาร
M0000000109_0079.wav,ขี่่ หมู
M0000000109_0080.wav,ขี่ ม้า
M0000000109_0081.wav,ขี่ แมงมุม
M0000000109_0082.wav,ลง เรือ
M0000000109_0083.wav,ขึ้น รถราง
M0000000109_0084.wav,เปิด ประตู
M0000000109_0085.wav,ปิด ประตู
M0000000109_0086.wav,จุด ไฟ
M0000000109_0087.wav,กิน อาหาร
M0000000109_0088.wav,ทิ้ง ขยะ
M0000000109_0089.wav,ขว้าง ยา
M0000000109_0090.wav,ปา ไข่
M0000000109_0091.wav,ตก ปลา
M0000000109_0092.wav,เลือก ช่อง ห้า
M0000000109_0093.wav,ถือ ช่อง เก้า
M0000000109_0094.wav,วาง ช่อง สอง
M0000000109_0105.wav,ประตู ไป ไหน ก็ ได้
M0000000112_0002.wav,ก้าว หน้า
M0000000112_0003.wav,ก้าว หลัง
M0000000112_0004.wav,ก้าว ซ้าย
M0000000112_0005.wav,ก้าว ขวา
M0000000112_0006.wav,หยุด เดิน
M0000000112_0007.wav,เดิน หน้า
M0000000112_0008.wav,เดิน หลัง
M0000000112_0009.wav,เดิน ซ้าย
M0000000112_0010.wav,เดิน ขวา
M0000000112_0011.wav,วิ่ง หน้า
M0000000112_0012.wav,วิ่ง
M0000000112_0013.wav,วิ่ง หน้า วิ่ง
M0000000112_0014.wav,ย่อ ตัว
M0000000112_0015.wav,กระโดด หน้า
M0000000112_0016.wav,กระโดด หลัง
M0000000112_0017.wav,กระโดด ซ้าย
M0000000112_0018.wav,กระโดด ขวา
M0000000112_0019.wav,กระโดด ไป หน้า
M0000000112_0020.wav,กระโดด ถอย หลัง
M0000000112_0021.wav,หมุน กล้อง ขึ้น
M0000000112_0022.wav,หมุุน กล้อง ลง
M0000000112_0023.wav,หมุน กล้อง ซ้าย
M0000000112_0024.wav,หมุน กล้อง ขวา
M0000000112_0025.wav,กลับ หลัง หัน
M0000000112_0026.wav,ตี
M0000000112_0027.wav,ป้องกัน
M0000000112_0028.wav,โจมตี
M0000000112_0030.wav,ปล่อย ธนู
M0000000112_0031.wav,จะ ทุบ แล้ว น้า
M0000000112_0032.wav,จะ วาง แล้ว จ้า
M0000000112_0033.wav,อยาก กด ปุ่ม จัง
M0000000112_0037.wav,โอม ฝน จง ตก
M0000000112_0038.wav,โอม แดด จง ออก
M0000000112_0039.wav,โอม ฟ้า จง ร้อง
M0000000112_0040.wav,โอม จง เป็น ตอนเช้า
M0000000112_0041.wav,โอม จง เป็น ตอนสาย
M0000000112_0042.wav,โอม จง เป็น ตอนบ่าย
M0000000112_0043.wav,โอม จง เป็น ตอนเย็น
M0000000112_0044.wav,โอม จง เป็น กลางคืน
M0000000112_0045.wav,โอม แคล้ว คลาด ปลอดภัย
M0000000112_0046.wav,โอม ภัย อันตราย
M0000000112_0047.wav,โอม อยาก มีภัย
M0000000112_0048.wav,โอม เสก หมู หนึ่ง ตัว
M0000000112_0049.wav,โอม ดาบ เอ๋ย จง ศักดิ์สิทธิ์
M0000000112_0050.wav,ดาบ เอ๋ย จง แหลม
M0000000112_0051.wav,ดาบ เอ๋ย จง ไฟ ลุก โชติ ช่วง
M0000000112_0052.wav,ธนู เอ๋ย จง เป็น อนันต์
M0000000112_0053.wav,ธนู เอ๋ย จง ไฟ ลุก โชติ ช่วง
M0000000112_0055.wav,ธนู เอ๋ย จง คงกระพัน
M0000000112_0056.wav,ดาบ เอ๋ย จง คงกระพัน
M0000000112_0057.wav,ธนู เอ๋ย จง ทรง พลัง
M0000000112_0058.wav,ดาบ เอ๋ย จง ทรง พลัง
M0000000112_0059.wav,โอม จง โดน ปล้น
M0000000112_0060.wav,โอม จง ล่องหน
M0000000112_0061.wav,โอม จง วิ่ง เร็ว
M0000000112_0062.wav,แปลง ร่าง เป็น หลวง ปู่ เค็ม
M0000000112_0064.wav,ฟื้น พลัง ชีวิต
M0000000112_0065.wav,อิ่ม ทิพย์
M0000000112_0066.wav,ว้าย โป๊
M0000000112_0067.wav,ฟ้า ผ่า
M0000000112_0068.wav,กิน นม
M0000000112_0069.wav,ข้า คือ พระ เจ้า
M0000000112_0070.wav,ข้า อยาก เป็น คน ธรรมดา
M0000000112_0071.wav,เผา
M0000000112_0072.wav,โอม หาย ใจ ใต้ น้ำ
M0000000112_0073.wav,โอม ถ้ำ มอง กลางคืน
M0000000112_0074.wav,โอ๊ย ติด โควิด
M0000000112_0075.wav,ตักน้ำ
M0000000112_0076.wav,ตักลาวา
M0000000112_0077.wav,ใส่ ปุ๋ย
M0000000112_0078.wav,ให้อาหาร
M0000000112_0079.wav,ขี่่ หมู
M0000000112_0080.wav,ขี่ ม้า
M0000000112_0081.wav,ขี่ แมงมุม
M0000000112_0082.wav,ลง เรือ
M0000000112_0083.wav,ขึ้น รถราง
M0000000112_0084.wav,เปิด ประตู
M0000000112_0085.wav,ปิด ประตู
M0000000112_0086.wav,จุด ไฟ
M0000000112_0087.wav,กิน อาหาร
M0000000112_0088.wav,ทิ้ง ขยะ
M0000000112_0089.wav,ขว้าง ยา
M0000000112_0090.wav,ปา ไข่
M0000000112_0091.wav,ตก ปลา
M0000000112_0092.wav,เลือก ช่อง ห้า
M0000000112_0093.wav,ถือ ช่อง เก้า
M0000000112_0094.wav,วาง ช่อง สอง
M0000000112_0105.wav,ประตู ไป ไหน ก็ ได้
M0000000115_0002.wav,ก้าว หน้า
M0000000115_0003.wav,ก้าว หลัง
M0000000115_0004.wav,ก้าว ซ้าย
M0000000115_0005.wav,ก้าว ขวา
M0000000115_0006.wav,หยุด เดิน
M0000000115_0007.wav,เดิน หน้า
M0000000115_0008.wav,เดิน หลัง
M0000000115_0009.wav,เดิน ซ้าย
M0000000115_0010.wav,เดิน ขวา
M0000000115_0011.wav,วิ่ง หน้า
M0000000115_0012.wav,วิ่ง
M0000000115_0013.wav,วิ่ง หน้า วิ่ง
M0000000115_0014.wav,ย่อ ตัว
M0000000115_0015.wav,กระโดด หน้า
M0000000115_0016.wav,กระโดด หลัง
M0000000115_0017.wav,กระโดด ซ้าย
M0000000115_0018.wav,กระโดด ขวา
M0000000115_0019.wav,กระโดด ไป หน้า
M0000000115_0020.wav,กระโดด ถอย หลัง
M0000000115_0021.wav,หมุน กล้อง ขึ้น
M0000000115_0022.wav,หมุุน กล้อง ลง
M0000000115_0023.wav,หมุน กล้อง ซ้าย
M0000000115_0024.wav,หมุน กล้อง ขวา
M0000000115_0025.wav,กลับ หลัง หัน
M0000000115_0026.wav,ตี
M0000000115_0027.wav,ป้องกัน
M0000000115_0028.wav,โจมตี
M0000000115_0030.wav,ปล่อย ธนู
M0000000115_0031.wav,จะ ทุบ แล้ว น้า
M0000000115_0032.wav,จะ วาง แล้ว จ้า
M0000000115_0033.wav,อยาก กด ปุ่ม จัง
M0000000115_0037.wav,โอม ฝน จง ตก
M0000000115_0038.wav,โอม แดด จง ออก
M0000000115_0039.wav,โอม ฟ้า จง ร้อง
M0000000115_0040.wav,โอม จง เป็น ตอนเช้า
M0000000115_0041.wav,โอม จง เป็น ตอนสาย
M0000000115_0042.wav,โอม จง เป็น ตอนบ่าย
M0000000115_0043.wav,โอม จง เป็น ตอนเย็น
M0000000115_0044.wav,โอม จง เป็น กลางคืน
M0000000115_0045.wav,โอม แคล้ว คลาด ปลอดภัย
M0000000115_0046.wav,โอม ภัย อันตราย
M0000000115_0047.wav,โอม อยาก มีภัย
M0000000115_0048.wav,โอม เสก หมู หนึ่ง ตัว
M0000000115_0049.wav,โอม ดาบ เอ๋ย จง ศักดิ์สิทธิ์
M0000000115_0050.wav,ดาบ เอ๋ย จง แหลม
M0000000115_0051.wav,ดาบ เอ๋ย จง ไฟ ลุก โชติ ช่วง
M0000000115_0052.wav,ธนู เอ๋ย จง เป็น อนันต์
M0000000115_0053.wav,ธนู เอ๋ย จง ไฟ ลุก โชติ ช่วง
M0000000115_0055.wav,ธนู เอ๋ย จง คงกระพัน
M0000000115_0056.wav,ดาบ เอ๋ย จง คงกระพัน
M0000000115_0057.wav,ธนู เอ๋ย จง ทรง พลัง
M0000000115_0058.wav,ดาบ เอ๋ย จง ทรง พลัง
M0000000115_0059.wav,โอม จง โดน ปล้น
M0000000115_0060.wav,โอม จง ล่องหน
M0000000115_0061.wav,โอม จง วิ่ง เร็ว
M0000000115_0062.wav,แปลง ร่าง เป็น หลวง ปู่ เค็ม
M0000000115_0064.wav,ฟื้น พลัง ชีวิต
M0000000115_0065.wav,อิ่ม ทิพย์
M0000000115_0066.wav,ว้าย โป๊
M0000000115_0067.wav,ฟ้า ผ่า
M0000000115_0068.wav,กิน นม
M0000000115_0069.wav,ข้า คือ พระ เจ้า
M0000000115_0070.wav,ข้า อยาก เป็น คน ธรรมดา
M0000000115_0071.wav,เผา
M0000000115_0072.wav,โอม หาย ใจ ใต้ น้ำ
M0000000115_0073.wav,โอม ถ้ำ มอง กลางคืน
M0000000115_0074.wav,โอ๊ย ติด โควิด
M0000000115_0075.wav,ตักน้ำ
M0000000115_0076.wav,ตักลาวา
M0000000115_0077.wav,ใส่ ปุ๋ย
M0000000115_0078.wav,ให้อาหาร
M0000000115_0079.wav,ขี่่ หมู
M0000000115_0080.wav,ขี่ ม้า
M0000000115_0081.wav,ขี่ แมงมุม
M0000000115_0082.wav,ลง เรือ
M0000000115_0083.wav,ขึ้น รถราง
M0000000115_0084.wav,เปิด ประตู
M0000000115_0085.wav,ปิด ประตู
M0000000115_0086.wav,จุด ไฟ
M0000000115_0087.wav,กิน อาหาร
M0000000115_0088.wav,ทิ้ง ขยะ
M0000000115_0089.wav,ขว้าง ยา
M0000000115_0090.wav,ปา ไข่
M0000000115_0091.wav,ตก ปลา
M0000000115_0092.wav,เลือก ช่อง ห้า
M0000000115_0093.wav,ถือ ช่อง เก้า
M0000000115_0094.wav,วาง ช่อง สอง
M0000000115_0105.wav,ประตู ไป ไหน ก็ ได้
